time,open,high,low,close,Volume,RSI,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2021-10-26,63081.96,63290.49,59837.07,60337.62,12181.49589,56.94447488324692,NaN,NaN,NaN,NaN,NaN,NaN
2021-10-27,60333.19,61488,58100,58455.47,18856.7,52.285475537595225,NaN,NaN,52.285475537595225,NaN,NaN,NaN
2021-10-28,58462.73,62477.47,57653.88,60591.65,19354.5134,56.62324450474919,NaN,NaN,NaN,NaN,NaN,NaN
2021-10-29,60591.63,62974,60188.73,62276.72,15497.02553,59.73302415433554,NaN,NaN,NaN,NaN,NaN,NaN
2021-10-30,62287.95,62379.2,60725.01,61892.41,6793.61149,58.699418740527875,NaN,NaN,NaN,NaN,NaN,NaN
2021-10-31,61896.38,62427.02,60001,61343.68,8371.18427,57.17806082782374,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-01,61346.17,62500,59500,60949.54,11724.41014,56.05427683406289,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-02,60956.4,64300,60672.16,63266.51,13694.12966,60.91716279519376,NaN,NaN,NaN,NaN,60.91716279519376,NaN
2021-11-03,63266.5,63568.36,60070,62935.41,12951.8863,59.89714662402568,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-04,62935.4,63114.14,60728.77,61444.5,11051.7731,55.39887894178402,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-05,61444.49,62638.59,60777,61006.15,10598.81063,54.112146675644375,NaN,NaN,54.112146675644375,NaN,NaN,NaN
2021-11-06,61006.14,61599.25,60125,61539.31,6366.45301,55.4669943030018,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-07,61539.3,63327.96,61397.86,63309.13,5596.03889,59.71860453597475,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-08,63309.12,67792.77,63309.12,67554.84,17661.88728,67.68823270360039,NaN,NaN,NaN,NaN,67.68823270360039,NaN
2021-11-09,67554.13,68568.85,66261.79,66944.66,14996.63956,65.6771039671468,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-10,66938.76,69000,62800,64912.2,18964.60863,59.35143261200303,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-11,64912.2,65600,64133.78,64807.59,10259.3396,59.03626081243406,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12,64807.73,65477.06,62300,64147.9,13658.64097,56.981316733259064,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-13,64144.42,64990,63394.17,64400.01,5968.11774,57.58888586610022,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-14,64400.01,65525,63596.9,65505.02,6081.58656,60.239527095526256,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-15,65505.03,66339.9,63371,63624.59,10426.56967,54.04891113719957,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-16,63621.05,63624.6,58638,60107.98,24910.16715,44.780717906562025,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-17,60101.56,60824.38,58380,60351.51,20907.22982,45.477975178122776,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-18,60351.51,60977.21,56514.13,56898,26749.22647,38.12582345147857,NaN,NaN,38.12582345147857,NaN,NaN,NaN
2021-11-19,56898.46,58412.12,55625,58122.16,18554.57503,41.72230516005073,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-20,58122.15,59900,57423.35,59760.76,7584.6666,46.22783045502803,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-21,59760.76,60070,58509.69,58671.21,6661.3807,43.802870681844254,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-22,58671.22,59526.51,55641.03,56280.81,15889.23511,38.97262932376987,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-23,56280.81,57886.03,55377,57566.85,14019.79617,42.63753375216865,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-24,57562.65,57607.97,55875.01,57162.66,12509.27336,41.78814432300548,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-25,57158.58,59445.99,57037.04,58987.27,10668.69117,46.927983543671914,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-26,58994.72,59194,53533,53757.67,25946.31634,36.87757802481894,NaN,NaN,36.87757802481894,NaN,NaN,NaN
2021-11-27,53757.67,55316.67,53642.58,54759.05,7899.31793,39.547397040228006,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-28,54759.04,57490,53327,57317.17,8222.43935,45.84848396383762,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-29,57318.51,58908.27,56730,57838.06,13454.24772,47.05854187166271,NaN,NaN,NaN,NaN,47.05854187166271,NaN
2021-11-30,57838.06,59249.77,55910.33,56987.97,18038.80218,45.280230781472035,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-01,56998.35,59118.84,56465.75,57226.5,16607.32318,45.898026876832304,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-02,57226.51,57423.69,55845,56521.46,12969.23387,44.30575764926039,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-03,56521.45,57670.68,51640,53638.04,19567.64538,38.433427836937405,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-04,53633.02,53876.09,42333,49241.12,39023.34414,31.563388376323644,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-05,49235.26,49783,47827,49484.22,21727.15258,32.284100522140136,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-06,49484.21,51105,47200,50529.56,23082.31905,35.43287864945002,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-07,50529.56,51995,50067.1,50625.48,14107.34652,35.728209009509655,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-08,50625.24,51250,48650.02,50519.68,13139.0061,35.53513853479026,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-09,50520.94,50844.86,47323.23,47568.43,15749.43876,30.572225274011288,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-10,47568.43,50148.49,46900,47170.94,15689.58859,29.965208261548256,NaN,NaN,29.965208261548256,NaN,NaN,NaN
2021-12-11,47170.94,49517.18,46786.78,49407.75,11045.23808,37.48716109300159,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-12,49424.47,50828.13,48665.43,50089.64,10411.09624,39.616311356369856,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-13,50089.64,50218.42,45727.92,46727.89,20797.30281,33.549518608774264,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-14,46727.89,48686.91,46300,48367.43,17107.0485,38.49635201692111,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-15,48359.23,49500,46530,48884.78,21621.72428,40.01384707058488,NaN,NaN,NaN,NaN,40.01384707058488,NaN
2021-12-16,48878.83,49459.39,47524.66,47634.22,12731.2513,37.5989068226334,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-17,47634.2,48000,45469.32,46166.5,18556.09347,34.93408134964629,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-18,46159.87,47368.73,45515.72,46859.46,8170.8673,37.19727481212562,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-19,46857.49,48351.92,46440.11,46687.19,9518.72163,36.85408066960336,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-20,46687.2,47548.93,45568,46926.07,16039.39958,37.712275763225065,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-21,46926.07,49339.31,46645.05,48914.7,15461.42504,44.477311621020036,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-22,48914.7,49595,48450,48608.62,10753.51356,43.69076772578145,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-23,48608.61,51397.82,48032.16,50842.2,16627.06073,50.56147135773821,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-24,50842.06,51878.6,50445.55,50851.38,11693.26797,50.58815705250555,NaN,NaN,NaN,NaN,50.58815705250555,NaN
2021-12-25,50852.31,51171.68,50191.84,50428.31,5550.58587,49.26827664800174,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-26,50428.31,51295.33,49460,50801.79,6863.40923,50.496180148985836,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-27,50804.33,52100,50480,50717.77,11596.92908,50.201803099196496,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-28,50720.35,50720.35,47300.23,47543.09,23116.77017,40.57636469106615,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-29,47542.2,48149.58,46094.02,46471.24,20326.33567,37.9319753230375,NaN,NaN,37.9319753230375,NaN,NaN,NaN
2021-12-30,46471.24,47926.15,45938.44,47122.08,27413.66802,40.46897568906168,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-31,47122.09,48574.7,45650,46211.24,19010.25587,38.120613756935676,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-01,46211.24,47967.12,46205,47733.43,9463.67598,43.97200764299268,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-02,47733.43,47990,46633.36,47299.07,6833.51307,42.73031231647494,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-03,47299.06,47583.33,45700,46459.56,10841.82455,40.35822051073473,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-04,46459.57,47532.89,45515,45814.61,16320.34158,38.58603010225155,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-05,45817.13,47076.55,42500,43436.04,25067.68922,32.85587942467039,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-06,43446.34,43794.5,42432.99,43083.76,20780.06223,32.09565995568673,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-07,43081.79,43144.72,40571.53,41565.18,26122.21436,28.98253448776852,NaN,NaN,28.98253448776852,NaN,NaN,NaN
2022-01-08,41564.57,42318.97,40505.3,41684.84,15454.12727,29.562298820674798,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-09,41684.84,42831.12,41209.53,41876.52,11074.23939,30.540505066933946,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-10,41876.52,42250,39650,41824.07,25232.37194,30.416030344692928,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-11,41824.06,43130,41274.8,42753.44,19697.48067,35.437309982484294,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-12,42749.84,44342.83,42459.21,43920.37,16250.22916,41.17705753360067,NaN,NaN,NaN,NaN,41.17705753360067,NaN
2022-01-13,43921.21,44453.22,42325,42581.65,14772.10901,37.10196296262852,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-14,42576.27,43473.98,41752,43090.72,13545.76531,39.551805398607364,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-15,43090.72,43819.39,42577.35,43098.2,6318.39964,39.58903818925264,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-16,43098.2,43497.24,42600,43104.34,6481.67225,39.62191374129399,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-17,43104.34,43200,41567.64,42218.01,10963.86606,36.53136914546715,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-18,42214.66,42692.71,41287.79,42369.74,13658.51803,37.431112589702046,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-19,42372.15,42586.03,41126,41674.27,15642.43177,34.983121956872395,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-20,41672.14,43511.99,40555,40670.97,17860.83738,31.7565090598398,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-21,40671.77,41127.79,35422,36456.94,50742.91054,22.40799182785048,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-22,36456.67,36835.93,34017.56,35066.43,30044.13935,20.285894417593653,NaN,NaN,20.285894417593653,NaN,NaN,NaN
2022-01-23,35075.7,36555.55,34625,36282.47,17440.24192,26.81347072766681,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-24,36275.28,37574.63,32933.33,36693.32,38776.30461,28.93094165008374,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-25,36687.58,37579.81,35716.15,36980,21597.5365,30.44319554805918,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-26,36980,38960,36254.97,36840.63,27404.00559,30.10778283929804,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-27,36846.22,37249,35526.36,37188.37,23601.4766,32.1174199868897,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-28,37188.37,38023.74,36162.48,37741.9,22716.17908,35.30618692723945,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-29,37741.9,38748.43,37300,38191.1,13103.20531,37.85734579790589,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-30,38189.82,38384.07,37365.31,37901.35,10632.5502,36.84796136859738,NaN,NaN,NaN,NaN,NaN,NaN
2022-01-31,37904.99,38785.04,36640.94,38491.93,19654.99914,40.33962494437163,NaN,NaN,NaN,NaN,NaN,NaN
2022-02-01,38492.53,39300,38021.53,38716.88,16379.94592,41.66269644467059,NaN,NaN,NaN,NaN,NaN,NaN
2022-02-02,38714.27,38888.88,36584.29,36923.39,13787.6016,34.99854354977076,NaN,NaN,34.99854354977076,NaN,NaN,NaN
2022-02-03,36923.39,37450.75,36259.01,37329.91,13283.30062,37.44115257566409,NaN,NaN,NaN,NaN,NaN,NaN
2022-02-04,37324.61,41788.81,37051.36,41614.64,22537.57252,56.14636649657907,NaN,NaN,NaN,NaN,NaN,NaN
2022-02-05,41613.75,41970,40955.4,41404.85,11187.21557,55.27490549808256,NaN,NaN,NaN,NaN,NaN,NaN
2022-02-06,41411.59,42719.93,41135.39,42415.16,6447.89943,58.6069321503689,NaN,NaN,NaN,NaN,NaN,NaN
2022-02-07,42416.06,44533,41678.79,43868.07,20040.51315,62.88877951302721,NaN,NaN,NaN,NaN,NaN,NaN
2022-02-08,43868.08,45519.24,42688,44085.59,20387.66021,63.497573654790116,NaN,NaN,NaN,NaN,NaN,NaN
2022-02-09,44087.58,44865.46,43155.5,44416.35,12785.82602,64.45250618221338,NaN,NaN,NaN,NaN,64.45250618221338,NaN
2022-02-10,44416.39,45855,43210,43527.71,20024.53763,59.917263978294855,NaN,NaN,NaN,NaN,NaN,NaN
2022-02-11,43521.88,43962.13,42000,42386.47,19367.42963,54.603336005553125,NaN,NaN,NaN,NaN,NaN,NaN
2022-02-12,42386.47,43050,41750,42244.97,8664.434,53.964286843226986,NaN,NaN,NaN,NaN,NaN,NaN
